encoding_id	authority_id	semantic_id	canonical_mnemonic	exact_code_family	mask	value	features	surfaces	support_packs	variable_fields	constraint_program	operand_decode_program	canonical_render_style	fixup_program	semantic_operands	fixed_roles	overlap_restrictions	authority_predicate_digest
a64:encoding:sturh-32-ldst-unscaled:fc5195fc689f1130	a64:instruction_form:sturh-32-ldst-unscaled:fc5195fc689f1130	a64:semantic:instruction_form:sturh-32-ldst-unscaled:fc5195fc689f1130	sturh	load-store	0xffe00c00	0x78000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm9@12:9:0x1ff:0x0	none	gpr:rt:32:0+5:zr:none|address:rn:5+5:sp|simm:offset:12+9:9:1	memory_offset	none	rt:wN|rn:address|offset:signed9	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:stxr-sr32-ldstexclr:d8a4d6cd8c9c1f44	a64:instruction_form:stxr-sr32-ldstexclr:d8a4d6cd8c9c1f44	a64:semantic:instruction_form:stxr-sr32-ldstexclr:d8a4d6cd8c9c1f44	stxr	load-store	0xffe0fc00	0x88007c00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	neq:Rs:Rt;neq_if_not31:Rs:Rn:Rn	gpr:rs_status:32:16+5:zr:none|gpr:rt_value:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_status:gpr32|rt_value:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=wt_or_wzr;rt_value31=constant_zero_from_wzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:stxr-sr64-ldstexclr:18fd605bcef1b149	a64:instruction_form:stxr-sr64-ldstexclr:18fd605bcef1b149	a64:semantic:instruction_form:stxr-sr64-ldstexclr:18fd605bcef1b149	stxr	load-store	0xffe0fc00	0xc8007c00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	neq:Rs:Rt;neq_if_not31:Rs:Rn:Rn	gpr:rs_status:32:16+5:zr:none|gpr:rt_value:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_status:gpr32|rt_value:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=xt_or_xzr;rt_value31=constant_zero_from_xzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:stxrb-sr32-ldstexclr:e1520a179e16b844	a64:instruction_form:stxrb-sr32-ldstexclr:e1520a179e16b844	a64:semantic:instruction_form:stxrb-sr32-ldstexclr:e1520a179e16b844	stxrb	load-store	0xffe0fc00	0x08007c00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	neq:Rs:Rt;neq_if_not31:Rs:Rn:Rn	gpr:rs_status:32:16+5:zr:none|gpr:rt_value:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_status:gpr32|rt_value:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=wt_or_wzr;rt_value31=constant_zero_from_wzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:stxrh-sr32-ldstexclr:7d3eefa29a7bc6c0	a64:instruction_form:stxrh-sr32-ldstexclr:7d3eefa29a7bc6c0	a64:semantic:instruction_form:stxrh-sr32-ldstexclr:7d3eefa29a7bc6c0	stxrh	load-store	0xffe0fc00	0x48007c00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	neq:Rs:Rt;neq_if_not31:Rs:Rn:Rn	gpr:rs_status:32:16+5:zr:none|gpr:rt_value:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_status:gpr32|rt_value:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=wt_or_wzr;rt_value31=constant_zero_from_wzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:sub-32-addsub-imm:f49297296dd1889c	a64:instruction_form:sub-32-addsub-imm:f49297296dd1889c	a64:semantic:instruction_form:sub-32-addsub-imm:f49297296dd1889c	sub	arithmetic	0xff800000	0x51000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm12@10:12:0xfff:0x0|sh@22:1:0x1:0x0	none	gpr:rd:32:0+5:sp:none|gpr:rn:32:5+5:sp:none|addsub_imm:imm:10+12:22+1	plain	none	rd:gpr32|rn:gpr32|imm:encoded_immediate	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:sub-32-addsub-shift:137892169b11673a	a64:instruction_form:sub-32-addsub-shift:137892169b11673a	a64:semantic:instruction_form:sub-32-addsub-shift:137892169b11673a	sub	arithmetic	0xff200000	0x4b000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm6@10:6:0x3f:0x0|Rm@16:5:0x1f:0x0|shift@22:2:0x3:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:zr:none|gpr:rm:32:16+5:zr:none|enum:shift:22+2:0=lsl,1=lsr,2=asr|uimm:amount:10+6:1	shift_pair	none	rd:gpr32|rn:gpr32|rm:gpr32|shift:u2|amount:u6	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:sub-64-addsub-imm:687788e2c2cf66d1	a64:instruction_form:sub-64-addsub-imm:687788e2c2cf66d1	a64:semantic:instruction_form:sub-64-addsub-imm:687788e2c2cf66d1	sub	arithmetic	0xff800000	0xd1000000	base	ordinary_lowering|checked_asm|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering|wyst.a64.target-structural-asm.aarch64	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm12@10:12:0xfff:0x0|sh@22:1:0x1:0x0	none	gpr:rd:64:0+5:sp:none|gpr:rn:64:5+5:sp:none|addsub_imm:imm:10+12:22+1	plain	none	rd:gpr64|rn:gpr64|imm:encoded_immediate	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:sub-64-addsub-shift:fb0c82e5e2c3f86f	a64:instruction_form:sub-64-addsub-shift:fb0c82e5e2c3f86f	a64:semantic:instruction_form:sub-64-addsub-shift:fb0c82e5e2c3f86f	sub	arithmetic	0xff200000	0xcb000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm6@10:6:0x3f:0x0|Rm@16:5:0x1f:0x0|shift@22:2:0x3:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none|enum:shift:22+2:0=lsl,1=lsr,2=asr|uimm:amount:10+6:1	shift_pair	none	rd:gpr64|rn:gpr64|rm:gpr64|shift:u2|amount:u6	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:sub-asimdsame-only:bf6ff56db18c3157	a64:instruction_form:sub-asimdsame-only:bf6ff56db18c3157	a64:semantic:instruction_form:sub-asimdsame-only:bf6ff56db18c3157	sub	other	0xbf20fc00	0x2e208400	FEAT_AdvSIMD	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0|size@22:2:0x3:0x0|Q@30:1:0x1:0x0	none	simd:vd:0+5:22+2,30+1:0=8b,1=16b,2=4h,3=8h,4=2s,5=4s,7=2d|simd:vn:5+5:22+2,30+1:0=8b,1=16b,2=4h,3=8h,4=2s,5=4s,7=2d|simd:vm:16+5:22+2,30+1:0=8b,1=16b,2=4h,3=8h,4=2s,5=4s,7=2d	plain	none	vd:simd|vn:simd|vm:simd	none	none	sha256:bf98b8bcb1ce7073600e82489c120a3ffd1f3310f5e22a2705d8331c1d255755
a64:encoding:subs-32-addsub-shift:d0551e47ea733c42	a64:instruction_form:subs-32-addsub-shift:d0551e47ea733c42	a64:semantic:instruction_form:subs-32-addsub-shift:d0551e47ea733c42	subs	compare	0xff200000	0x6b000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm6@10:6:0x3f:0x0|Rm@16:5:0x1f:0x0|shift@22:2:0x3:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:zr:none|gpr:rm:32:16+5:zr:none|enum:shift:22+2:0=lsl,1=lsr,2=asr|uimm:amount:10+6:1	shift_pair	none	rd:gpr32|rn:gpr32|rm:gpr32|shift:u2|amount:u6	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:subs-32s-addsub-imm:2576e33746f0bdbb	a64:instruction_form:subs-32s-addsub-imm:2576e33746f0bdbb	a64:semantic:instruction_form:subs-32s-addsub-imm:2576e33746f0bdbb	subs	compare	0xff800000	0x71000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm12@10:12:0xfff:0x0|sh@22:1:0x1:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:sp:none|addsub_imm:imm:10+12:22+1	plain	none	rd:gpr32|rn:gpr32|imm:encoded_immediate	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:subs-64-addsub-shift:1c0e1ab9a628d873	a64:instruction_form:subs-64-addsub-shift:1c0e1ab9a628d873	a64:semantic:instruction_form:subs-64-addsub-shift:1c0e1ab9a628d873	subs	compare	0xff200000	0xeb000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm6@10:6:0x3f:0x0|Rm@16:5:0x1f:0x0|shift@22:2:0x3:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none|enum:shift:22+2:0=lsl,1=lsr,2=asr|uimm:amount:10+6:1	shift_pair	none	rd:gpr64|rn:gpr64|rm:gpr64|shift:u2|amount:u6	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:subs-64s-addsub-imm:01f535880b57da4c	a64:instruction_form:subs-64s-addsub-imm:01f535880b57da4c	a64:semantic:instruction_form:subs-64s-addsub-imm:01f535880b57da4c	subs	compare	0xff800000	0xf1000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm12@10:12:0xfff:0x0|sh@22:1:0x1:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:sp:none|addsub_imm:imm:10+12:22+1	plain	none	rd:gpr64|rn:gpr64|imm:encoded_immediate	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:svc-ex-exception:58ce0b8bce0eb32b	a64:instruction_form:svc-ex-exception:58ce0b8bce0eb32b	a64:semantic:instruction_form:svc-ex-exception:58ce0b8bce0eb32b	svc	other	0xffe0001f	0xd4000001	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	imm16@5:16:0xffff:0x0	none	uimm:imm16:5+16:1	plain	none	imm16:u16	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:swp-32-memop:25042724865ac78e	a64:instruction_form:swp-32-memop:25042724865ac78e	a64:semantic:instruction_form:swp-32-memop:25042724865ac78e	swp	load-store	0xffe0fc00	0xb8208000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swp-64-memop:511f81723173ec39	a64:instruction_form:swp-64-memop:511f81723173ec39	a64:semantic:instruction_form:swp-64-memop:511f81723173ec39	swp	load-store	0xffe0fc00	0xf8208000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpa-32-memop:3a17b6fa9c035b80	a64:instruction_form:swpa-32-memop:3a17b6fa9c035b80	a64:semantic:instruction_form:swpa-32-memop:3a17b6fa9c035b80	swpa	load-store	0xffe0fc00	0xb8a08000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpa-64-memop:5865ff08c59403b5	a64:instruction_form:swpa-64-memop:5865ff08c59403b5	a64:semantic:instruction_form:swpa-64-memop:5865ff08c59403b5	swpa	load-store	0xffe0fc00	0xf8a08000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpab-32-memop:389a465a96269b70	a64:instruction_form:swpab-32-memop:389a465a96269b70	a64:semantic:instruction_form:swpab-32-memop:389a465a96269b70	swpab	load-store	0xffe0fc00	0x38a08000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpah-32-memop:fa49417c1563efd0	a64:instruction_form:swpah-32-memop:fa49417c1563efd0	a64:semantic:instruction_form:swpah-32-memop:fa49417c1563efd0	swpah	load-store	0xffe0fc00	0x78a08000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpal-32-memop:426113a5262da3ec	a64:instruction_form:swpal-32-memop:426113a5262da3ec	a64:semantic:instruction_form:swpal-32-memop:426113a5262da3ec	swpal	load-store	0xffe0fc00	0xb8e08000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpal-64-memop:2f074e3b43fbc1e9	a64:instruction_form:swpal-64-memop:2f074e3b43fbc1e9	a64:semantic:instruction_form:swpal-64-memop:2f074e3b43fbc1e9	swpal	load-store	0xffe0fc00	0xf8e08000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpalb-32-memop:38f4d2f4ab20bb0a	a64:instruction_form:swpalb-32-memop:38f4d2f4ab20bb0a	a64:semantic:instruction_form:swpalb-32-memop:38f4d2f4ab20bb0a	swpalb	load-store	0xffe0fc00	0x38e08000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpalh-32-memop:9ef5c4b03a58d17e	a64:instruction_form:swpalh-32-memop:9ef5c4b03a58d17e	a64:semantic:instruction_form:swpalh-32-memop:9ef5c4b03a58d17e	swpalh	load-store	0xffe0fc00	0x78e08000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpb-32-memop:162569dbdffa2aef	a64:instruction_form:swpb-32-memop:162569dbdffa2aef	a64:semantic:instruction_form:swpb-32-memop:162569dbdffa2aef	swpb	load-store	0xffe0fc00	0x38208000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swph-32-memop:086d491a80eaeee8	a64:instruction_form:swph-32-memop:086d491a80eaeee8	a64:semantic:instruction_form:swph-32-memop:086d491a80eaeee8	swph	load-store	0xffe0fc00	0x78208000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpl-32-memop:ffa494302c043f20	a64:instruction_form:swpl-32-memop:ffa494302c043f20	a64:semantic:instruction_form:swpl-32-memop:ffa494302c043f20	swpl	load-store	0xffe0fc00	0xb8608000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swpl-64-memop:58c6e33c4091596e	a64:instruction_form:swpl-64-memop:58c6e33c4091596e	a64:semantic:instruction_form:swpl-64-memop:58c6e33c4091596e	swpl	load-store	0xffe0fc00	0xf8608000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swplb-32-memop:fea41321bb17485c	a64:instruction_form:swplb-32-memop:fea41321bb17485c	a64:semantic:instruction_form:swplb-32-memop:fea41321bb17485c	swplb	load-store	0xffe0fc00	0x38608000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:swplh-32-memop:f46dc03af93beb89	a64:instruction_form:swplh-32-memop:f46dc03af93beb89	a64:semantic:instruction_form:swplh-32-memop:f46dc03af93beb89	swplh	load-store	0xffe0fc00	0x78608000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
